Iteration	Posterior	Likelihood	Prior	alpha_morpho	branch_rates	diversification	extinction_rate	fossil_samp_rate	num_samp_anc	origin_time	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	turnover
9300	-10976.69	-9114.436	-1862.253	1.614448	0.001440446	0.000954737	0.03005739	0.01778104	8	534.7701	0.242473	0.60656	1.05649	2.09448	0.03101213	0.9692141
9310	-10987.44	-9119.196	-1868.244	2.126374	0.0014757	6.963196e-05	0.02851945	0.01337575	7	539.7375	0.307907	0.667813	1.07285	1.95143	0.02858908	0.9975644
9320	-10987.51	-9117.942	-1869.563	2.279049	0.001548898	-6.872731e-05	0.03161633	0.01887103	9	531.1685	0.324455	0.681746	1.07563	1.91817	0.0315476	1.002179
9330	-10979.59	-9111.404	-1868.19	1.964124	0.001526614	0.0003726107	0.02989525	0.01508865	8	531.4675	0.288954	0.651144	1.06907	1.99084	0.03026786	0.9876896
9340	-10973.12	-9108.192	-1864.931	2.341102	0.001434192	0.002403057	0.02363076	0.01717526	8	532.3055	0.330855	0.68699	1.07658	1.90558	0.02603382	0.9076948
9350	-10963.48	-9104.358	-1859.118	1.669727	0.001613418	0.001262057	0.03040992	0.01435736	9	532.4984	0.250392	0.614568	1.05901	2.07603	0.03167197	0.9601523
9360	-10979.38	-9105.015	-1874.364	1.930567	0.001602134	0.0009723204	0.02535754	0.01951489	5	532.8039	0.284843	0.647421	1.06815	1.99958	0.02632986	0.9630716
9370	-10989.1	-9111.051	-1878.048	1.92172	0.00160397	0.0006092947	0.0284408	0.01927531	6	526.2817	0.283748	0.646423	1.0679	2.00193	0.0290501	0.9790261
9380	-10976.93	-9106.125	-1870.807	1.61898	0.001384266	0.004191206	0.02498985	0.0169642	8	529.5603	0.243131	0.607233	1.05671	2.09293	0.02918106	0.8563723
9390	-10977.29	-9105.498	-1871.796	1.899626	0.001624925	0.004291176	0.02591748	0.01568377	8	527.8113	0.280991	0.643897	1.06726	2.00785	0.03020865	0.8579488
9400	-10973.76	-9101.72	-1872.038	1.629679	0.001455131	0.004289471	0.02234338	0.01737261	9	537.6239	0.244678	0.608809	1.05721	2.0893	0.02663285	0.8389406
9410	-10978.09	-9097.962	-1880.123	1.738659	0.001535714	0.001632142	0.02206124	0.01869521	7	534.8114	0.25995	0.623996	1.06183	2.05423	0.02369338	0.931114
9420	-10984.65	-9111.899	-1872.75	2.014571	0.001428716	0.001800975	0.02866552	0.01480374	7	523.024	0.295008	0.656554	1.07035	1.97809	0.03046649	0.9408867
9430	-10981.35	-9109.401	-1871.952	1.761689	0.00153222	0.00124207	0.02565437	0.01738217	7	535.5644	0.263067	0.627017	1.0627	2.04722	0.02689644	0.9538203
9440	-10981.19	-9116.716	-1864.474	1.688222	0.00147506	0.002701884	0.03144088	0.01710859	6	528.4187	0.25299	0.617157	1.0598	2.07006	0.03414276	0.9208651
9450	-10974.81	-9107.321	-1867.484	2.103972	0.001519032	0.004473826	0.02706219	0.01766443	5	535.4576	0.305378	0.665633	1.07239	1.9566	0.03153602	0.858136
9460	-10967.76	-9108.255	-1859.501	1.96141	0.00166688	0.002370619	0.03210989	0.01873267	5	539.7358	0.288624	0.650846	1.06899	1.99154	0.03448051	0.9312475
9470	-10980.07	-9112.077	-1867.996	2.112959	0.001528872	0.0003101953	0.03450227	0.0180361	5	525.0904	0.306396	0.666512	1.07258	1.95452	0.03481247	0.9910895
9480	-10976.35	-9105.915	-1870.43	1.737038	0.001548494	0.001624272	0.02747388	0.015503	6	533.6973	0.259729	0.623781	1.06177	2.05472	0.02909815	0.9441796
9490	-10976.66	-9103.906	-1872.757	2.070632	0.001437948	0.000536881	0.03004629	0.01751615	5	531.9832	0.301563	0.66232	1.07166	1.96446	0.03058317	0.9824452
9500	-10986.68	-9112.446	-1874.235	1.88237	0.001538704	-0.00145161	0.0343298	0.01890677	5	537.7798	0.278817	0.641892	1.06675	2.01254	0.03287819	1.044151
9510	-10983.49	-9121.243	-1862.245	1.956836	0.001742887	-0.001912341	0.02712608	0.01818804	6	536.3784	0.288067	0.650344	1.06887	1.99272	0.02521374	1.075845
9520	-10991.96	-9124.068	-1867.896	1.854438	0.001569498	0.0003101308	0.02399121	0.01734733	5	532.5626	0.275257	0.638585	1.06588	2.02028	0.02430134	0.9872381
9530	-10976.49	-9125.179	-1851.313	1.793347	0.001564962	0.001843191	0.02572435	0.01618788	6	532.5626	0.267293	0.631071	1.06384	2.0378	0.02756754	0.9331391
9540	-10971.69	-9120.467	-1851.227	1.784051	0.001548975	0.0005805938	0.02646875	0.02179014	6	527.3914	0.26606	0.629892	1.06351	2.04054	0.02704934	0.9785358
9550	-10968.02	-9125.357	-1842.661	2.148549	0.001575038	0.003079468	0.02894083	0.01676957	7	527.3914	0.310385	0.669934	1.0733	1.94638	0.0320203	0.9038276
9560	-10975.49	-9139.179	-1836.31	2.085098	0.001799909	0.002270472	0.03542819	0.01602974	7	520.9228	0.303226	0.663768	1.07198	1.96103	0.03769866	0.9397731
9570	-10977.15	-9131.162	-1845.993	1.695311	0.001823112	-0.005062077	0.03626841	0.01997756	6	531.8162	0.253979	0.618137	1.06009	2.06779	0.03120633	1.162213
9580	-10972.83	-9127.975	-1844.854	1.906958	0.001586733	-3.783812e-05	0.03332173	0.01520163	5	519.5144	0.281909	0.64474	1.06748	2.00587	0.03328389	1.001137
9590	-10959.32	-9118.71	-1840.607	1.664101	0.001672119	0.00362149	0.03360177	0.01740936	6	528.0796	0.249596	0.613772	1.05876	2.07787	0.03722326	0.9027089
9600	-10955.24	-9120.432	-1834.807	2.067574	0.001668868	0.001052432	0.03077603	0.01769352	7	529.5302	0.30121	0.662012	1.07159	1.96519	0.03182847	0.9669342
9610	-10960.29	-9126.98	-1833.314	1.736551	0.001636245	0.002554482	0.03156887	0.01964267	7	528.6051	0.259662	0.623717	1.06175	2.05487	0.03412335	0.9251398
9620	-10965.48	-9115.021	-1850.462	2.240319	0.001662023	0.0008749597	0.04110189	0.01655356	7	535.4695	0.320368	0.678356	1.07498	1.92629	0.04197685	0.9791561
9630	-10971.34	-9122.292	-1849.043	2.062303	0.00162658	0.005519298	0.0279991	0.01692411	6	526.0822	0.3006	0.661479	1.07147	1.96645	0.0335184	0.8353353
9640	-10972.01	-9131.289	-1840.725	1.861211	0.001746176	0.004227924	0.02807047	0.01763424	6	526.9068	0.276125	0.639394	1.06609	2.01839	0.03229839	0.869098
9650	-10969.93	-9130.191	-1839.741	1.670001	0.001753503	0.003019359	0.03219739	0.01981352	6	520.8715	0.25043	0.614607	1.05902	2.07594	0.03521675	0.9142635
9660	-10963.87	-9130.769	-1833.096	1.429854	0.001776968	0.003392441	0.02598806	0.02047887	7	531.4139	0.21428	0.576448	1.04602	2.16325	0.0293805	0.8845343
9670	-10955.73	-9116.729	-1838.996	2.043998	0.001590807	0.001502361	0.02698174	0.02110362	7	533.4179	0.298471	0.659612	1.07105	1.97086	0.0284841	0.9472561
9680	-10950.53	-9109.457	-1841.075	1.977162	0.001700857	0.004811571	0.02468299	0.01931165	6	526.8556	0.290533	0.652563	1.06941	1.9875	0.02949456	0.8368658
9690	-10961.22	-9122.06	-1839.161	1.467939	0.001563157	0.006960556	0.03204051	0.01671003	7	532.7704	0.220327	0.583131	1.04848	2.14806	0.03900107	0.8215291
9700	-10965.66	-9135.424	-1830.235	1.723882	0.001724969	-0.0008592864	0.03375871	0.01681058	8	527.5095	0.257929	0.622025	1.06125	2.05879	0.03289942	1.026119
9710	-10960.19	-9119.369	-1840.821	1.966258	0.001685387	0.001789569	0.02483372	0.01932058	8	522.8668	0.289213	0.651377	1.06912	1.99029	0.02662329	0.9327818
9720	-10953.86	-9112.796	-1841.063	2.269644	0.001542457	0.002575844	0.0298783	0.01880869	7	534.1714	0.323469	0.680931	1.07547	1.92012	0.03245415	0.9206313
9730	-10952.94	-9108.053	-1844.885	2.013463	0.001637703	0.002261429	0.0306395	0.01588059	6	532.5197	0.294876	0.656438	1.07032	1.97836	0.03290093	0.9312655
9740	-10959.12	-9111.145	-1847.978	2.268894	0.001701513	-0.0003831012	0.03607309	0.01586145	6	527.2219	0.32339	0.680866	1.07546	1.92028	0.03568999	1.010734
9750	-10952.58	-9097.839	-1854.74	1.610497	0.001682677	0.001045519	0.03680077	0.01822235	4	522.66	0.241898	0.605972	1.0563	2.09583	0.03784629	0.9723746
9760	-10962.27	-9108.309	-1853.957	1.981902	0.001619453	0.001656574	0.03078673	0.01565203	5	530.9958	0.291105	0.653075	1.06953	1.98629	0.0324433	0.9489394
9770	-10956.87	-9119.133	-1837.736	2.481635	0.001533227	0.001338788	0.02762367	0.0191147	7	530.15	0.344709	0.69808	1.07842	1.8788	0.02896245	0.953775
9780	-10966.6	-9113.762	-1852.833	2.425507	0.001538818	0.0004208911	0.02704557	0.01690546	6	528.9492	0.339278	0.693775	1.07773	1.88922	0.02746646	0.9846762
9790	-10960.18	-9107.368	-1852.808	1.930987	0.001532829	-0.001193514	0.0301381	0.02242904	5	535.0365	0.284895	0.647468	1.06816	1.99947	0.02894459	1.041234
9800	-10961.68	-9109.75	-1851.934	1.935063	0.001461271	0.004461232	0.02521163	0.01747805	7	537.5704	0.285398	0.647926	1.06828	1.9984	0.02967286	0.8496528
9810	-10962.83	-9099.022	-1863.812	2.002932	0.001581982	0.002854763	0.0313176	0.01476354	6	534.4522	0.293624	0.655325	1.07006	1.98099	0.03417236	0.9164599
9820	-10966.24	-9106.415	-1859.82	1.680347	0.001533756	0.002233587	0.02648507	0.01682216	6	519.7832	0.251887	0.61606	1.05946	2.07259	0.02871866	0.9222252
9830	-10973.71	-9108.865	-1864.84	2.617201	0.001512357	0.001313923	0.02928411	0.01508323	6	537.486	0.357294	0.707858	1.07984	1.85501	0.03059803	0.9570586
9840	-10997.48	-9123.457	-1874.02	1.7908	0.001421052	0.0002996279	0.03203158	0.01789469	3	528.5755	0.266956	0.630749	1.06375	2.03854	0.03233121	0.9907325
9850	-10980.52	-9112.823	-1867.693	1.957075	0.001547694	0.003930745	0.03170611	0.01912339	6	527.9025	0.288096	0.65037	1.06888	1.99266	0.03563686	0.8897
9860	-10979.12	-9099.956	-1879.164	1.641889	0.001677581	0.0007201643	0.02986368	0.01607346	3	535.9907	0.246433	0.610588	1.05777	2.08521	0.03058384	0.9764528
9870	-10978.64	-9112.991	-1865.646	2.114929	0.001598096	0.002370417	0.0298021	0.01722631	4	524.2568	0.306618	0.666704	1.07262	1.95406	0.03217252	0.9263217
9880	-10986.9	-9115.623	-1871.275	2.011208	0.001748752	0.0004335348	0.03253283	0.01528625	4	524.6615	0.294609	0.6562	1.07027	1.97892	0.03296637	0.9868492
9890	-10976.17	-9103.263	-1872.904	1.543461	0.001606007	-0.0007554662	0.02852973	0.0158253	5	534.8778	0.231959	0.595634	1.05288	2.11953	0.02777427	1.0272
9900	-10988.87	-9122.322	-1866.546	2.273174	0.00148843	0.004590962	0.02591904	0.01655195	5	531.592	0.32384	0.681238	1.07553	1.91939	0.03051001	0.849526
9910	-10980.13	-9110.466	-1869.661	2.169021	0.00156375	0.001459918	0.02923242	0.01759548	5	520.5887	0.312649	0.671862	1.0737	1.94179	0.03069233	0.9524338
9920	-10985.71	-9122.662	-1863.046	1.828593	0.001496611	-0.002061113	0.03135577	0.0163812	7	529.2178	0.271918	0.635454	1.06504	2.02758	0.02929466	1.070358
9930	-10969.4	-9110.84	-1858.556	1.908851	0.001504261	0.000867474	0.02934557	0.01760414	8	533.2868	0.282146	0.644957	1.06753	2.00536	0.03021305	0.9712881
9940	-10968.21	-9108.961	-1859.247	2.060308	0.001466362	0.002126581	0.03025021	0.0178294	8	535.7886	0.300369	0.661277	1.07143	1.96693	0.03237679	0.9343177
9950	-10989.23	-9125.249	-1863.977	1.643885	0.001550005	0.002094755	0.02425349	0.0192064	7	538.4039	0.246719	0.610877	1.05786	2.08454	0.02634825	0.9204974
9960	-10977.4	-9118.424	-1858.976	2.079731	0.001459655	0.001246921	0.02990281	0.01671146	8	537.31	0.30261	0.663233	1.07186	1.96229	0.03114973	0.9599701
9970	-10987.95	-9125.5	-1862.445	1.797187	0.001563491	0.00636496	0.02344615	0.02022996	7	525.9666	0.267801	0.631555	1.06397	2.03667	0.02981111	0.7864903
9980	-10968.98	-9105.113	-1863.867	1.806387	0.001525208	0.002488107	0.02727937	0.01759532	8	536.5945	0.269014	0.632708	1.06429	2.03398	0.02976747	0.9164152
9990	-10982.29	-9121.142	-1861.147	1.856313	0.001809931	0.003540855	0.02745871	0.01943126	7	539.8543	0.275498	0.638809	1.06594	2.01975	0.03099957	0.8857773
10000	-10959.44	-9107.616	-1851.826	2.206004	0.001575258	-0.001383904	0.03065322	0.01895695	8	528.8563	0.316685	0.675272	1.07438	1.93366	0.02926932	1.047282
